parameter,mean,sd,q05,q95,rhat,ess
"beta[449,2]",0.266,0.101,0.101,0.435,1.001,8209
"beta[450,2]",0.116,0.166,-0.158,0.389,1,7885
"beta[451,2]",0.294,0.12,0.096,0.493,1,8525
"beta[452,2]",0.217,0.122,0.019,0.418,1,7771
"beta[453,2]",0.098,0.148,-0.145,0.341,1,8046
"beta[454,2]",0.463,0.122,0.265,0.664,1,8215
"beta[455,2]",0.233,0.117,0.046,0.432,1,5992
"beta[456,2]",0.195,0.131,-0.008,0.419,1,3196
"beta[457,2]",-0.184,0.103,-0.358,-0.019,1,5750
"beta[458,2]",0.252,0.1,0.091,0.419,1.001,7508
"beta[459,2]",-0.074,0.154,-0.332,0.181,1.001,8150
"beta[460,2]",0.151,0.103,-0.015,0.324,1,7742
"beta[461,2]",0.009,0.119,-0.192,0.199,1,7601
"beta[462,2]",0.024,0.099,-0.137,0.189,1,8003
"beta[463,2]",0.141,0.137,-0.08,0.369,1,6143
"beta[464,2]",0.293,0.099,0.133,0.456,1,7563
"beta[465,2]",0.183,0.134,-0.035,0.404,1,7274
"beta[466,2]",-0.16,0.154,-0.42,0.084,1,7009
"beta[467,2]",0.055,0.098,-0.109,0.213,1,7096
"beta[468,2]",0.035,0.12,-0.162,0.232,1,8253
"beta[469,2]",0.299,0.153,0.054,0.556,1,4797
"beta[470,2]",0.316,0.166,0.047,0.589,1,8510
"beta[471,2]",0.161,0.151,-0.088,0.41,1,8611
"beta[472,2]",0.086,0.155,-0.171,0.339,1.001,5912
"beta[473,2]",0.321,0.152,0.069,0.569,1,7911
"beta[474,2]",-0.013,0.168,-0.287,0.269,1,7759
"beta[475,2]",-0.237,0.124,-0.439,-0.038,1,6296
"beta[476,2]",0.536,0.145,0.306,0.778,1.001,8144
"beta[477,2]",0.012,0.127,-0.198,0.214,1,8128
"beta[478,2]",0.169,0.123,-0.029,0.372,1,8187
"beta[479,2]",0.234,0.149,-0.014,0.482,1.001,8243
"beta[480,2]",-0.047,0.137,-0.269,0.175,1,7781
"beta[481,2]",0.039,0.123,-0.163,0.239,1,7210
"beta[482,2]",0.026,0.119,-0.173,0.219,1,7162
"beta[483,2]",-0.095,0.097,-0.258,0.062,1,7403
"beta[484,2]",0.324,0.1,0.163,0.491,1,7039
"beta[485,2]",0.261,0.165,-0.013,0.534,1.001,8048
"beta[486,2]",0.213,0.136,-0.01,0.438,1,7781
"beta[487,2]",0.352,0.12,0.159,0.549,1,7878
"beta[488,2]",0.425,0.141,0.204,0.669,1,6744
"beta[489,2]",-0.156,0.129,-0.373,0.053,1,8129
"beta[490,2]",0.068,0.152,-0.169,0.327,1,8230
"beta[491,2]",-0.157,0.122,-0.356,0.039,1,8749
"beta[492,2]",0.343,0.153,0.093,0.595,1,8287
"beta[493,2]",-0.045,0.133,-0.272,0.167,1,4965
"beta[494,2]",-0.042,0.093,-0.195,0.111,1,8112
"beta[495,2]",0.128,0.103,-0.041,0.297,1,6356
"beta[496,2]",-0.134,0.134,-0.356,0.083,1,8247
"beta[497,2]",0.487,0.129,0.282,0.702,1,7296
"beta[498,2]",0.248,0.152,-0.009,0.495,1,8091
"beta[499,2]",0.1,0.148,-0.15,0.335,1,7500
"beta[500,2]",-0.18,0.127,-0.389,0.027,1,3902
"beta[501,2]",-0.228,0.099,-0.394,-0.067,1,7904
"beta[502,2]",-0.221,0.103,-0.394,-0.058,1,5581
"beta[503,2]",0.046,0.116,-0.151,0.232,1.001,6901
"beta[504,2]",0.496,0.155,0.242,0.752,1,7342
"beta[505,2]",-0.194,0.107,-0.374,-0.023,1,6791
"beta[506,2]",0.142,0.163,-0.131,0.405,1,8025
"beta[507,2]",-0.025,0.098,-0.187,0.136,1.001,7915
"beta[508,2]",-0.099,0.099,-0.264,0.06,1,7362
"beta[509,2]",0.183,0.15,-0.063,0.428,1,7811
"beta[510,2]",0.153,0.149,-0.083,0.403,1,7620
"beta[511,2]",0.196,0.139,-0.033,0.424,1,8210
"beta[512,2]",-0.002,0.099,-0.169,0.162,1.001,7732
"beta[513,2]",-0.03,0.153,-0.287,0.208,1.001,4570
"beta[514,2]",0.189,0.168,-0.086,0.461,1,7164
"beta[515,2]",0.171,0.159,-0.093,0.436,1,8157
"beta[516,2]",0.177,0.148,-0.067,0.425,1,7398
"beta[517,2]",0.371,0.166,0.1,0.644,1.001,7451
"beta[518,2]",0.111,0.147,-0.136,0.353,1,8255
"beta[519,2]",-0.079,0.148,-0.322,0.162,1,8204
"beta[520,2]",0.024,0.145,-0.216,0.259,1,8537
"beta[521,2]",0.119,0.118,-0.072,0.315,1,7893
"beta[522,2]",0.395,0.181,0.096,0.687,1,8212
"beta[523,2]",0.102,0.221,-0.258,0.469,1,8900
"beta[524,2]",0.308,0.179,0.011,0.602,1,7688
"beta[525,2]",-0.065,0.139,-0.29,0.162,1.001,6273
"beta[526,2]",0.39,0.154,0.136,0.644,1,7381
"beta[527,2]",0.325,0.123,0.124,0.526,1.001,8001
"beta[528,2]",0.147,0.127,-0.065,0.354,1,8033
"beta[529,2]",0.191,0.184,-0.102,0.493,1,7877
"beta[530,2]",0.247,0.125,0.041,0.453,1,7789
"beta[531,2]",0.258,0.224,-0.104,0.625,1,7797
"beta[532,2]",0.265,0.119,0.069,0.46,1,7557
"beta[533,2]",0.251,0.126,0.05,0.463,1.001,7854
"beta[534,2]",0.06,0.126,-0.148,0.267,1,6847
"beta[535,2]",0.374,0.154,0.118,0.625,1,7178
"beta[536,2]",-0.157,0.135,-0.381,0.061,1,6553
"beta[537,2]",0.352,0.121,0.151,0.55,1,8417
"beta[538,2]",0.242,0.127,0.03,0.449,1,6796
"beta[539,2]",0.564,0.159,0.302,0.827,1,8281
"beta[540,2]",0.246,0.182,-0.047,0.542,1,8176
"beta[541,2]",0.401,0.182,0.105,0.7,1,6281
"beta[542,2]",0.505,0.124,0.299,0.705,1,7689
"beta[543,2]",0.376,0.188,0.074,0.685,1,5850
"beta[544,2]",0.269,0.183,-0.032,0.57,1.001,8214
"beta[545,2]",0.526,0.233,0.145,0.917,1,6466
"beta[546,2]",0.249,0.177,-0.038,0.537,1,8502
"beta[547,2]",0.32,0.132,0.101,0.535,1,5856
"beta[548,2]",0.449,0.13,0.242,0.664,1,6171
"beta[549,2]",0.157,0.133,-0.064,0.37,1.001,5978
"beta[550,2]",0.398,0.135,0.17,0.615,1,7721
"beta[551,2]",0.304,0.182,0.012,0.611,1,6638
"beta[552,2]",0.259,0.179,-0.036,0.55,1,8570
"beta[553,2]",0.449,0.124,0.247,0.652,1,8332
"beta[554,2]",0.276,0.221,-0.088,0.636,1,7975
"beta[555,2]",0.399,0.124,0.198,0.605,1.001,6279
"beta[556,2]",0.415,0.146,0.178,0.652,1,8280
"beta[557,2]",0.155,0.125,-0.054,0.358,1,7747
"beta[558,2]",0.617,0.132,0.4,0.837,1,7506
"beta[559,2]",0.088,0.126,-0.121,0.288,1,7152
"beta[560,2]",0.127,0.184,-0.182,0.424,1,8352
"beta[561,2]",0.804,0.131,0.589,1.02,1,6881
"beta[562,2]",0.219,0.121,0.022,0.419,1,8155
"beta[563,2]",0.449,0.127,0.239,0.656,1,8279
"beta[564,2]",0.578,0.124,0.373,0.782,1,7980
"beta[565,2]",0.297,0.226,-0.082,0.659,1,7273
"beta[566,2]",0.226,0.124,0.019,0.427,1,7978
"beta[567,2]",0.157,0.187,-0.15,0.464,1.001,7782
"beta[568,2]",0.229,0.132,0.008,0.444,1,5944
"beta[569,2]",0.245,0.123,0.041,0.442,1,8408
"beta[570,2]",0.179,0.126,-0.032,0.38,1,7076
"beta[571,2]",0.719,0.138,0.495,0.944,1,7172
"beta[572,2]",0.279,0.127,0.07,0.485,1,8048
"beta[573,2]",0.25,0.126,0.041,0.459,1,7576
"beta[574,2]",0.082,0.185,-0.222,0.386,1,7616
"beta[575,2]",0.69,0.231,0.325,1.082,1,8449
"beta[576,2]",0.512,0.124,0.308,0.718,1,7591
"beta[577,2]",0.128,0.177,-0.163,0.425,1,8058
"beta[578,2]",0.395,0.156,0.136,0.645,1,6860
"beta[579,2]",0.079,0.13,-0.136,0.288,1,7830
"beta[580,2]",0.67,0.131,0.46,0.891,1,6803
"beta[581,2]",0.443,0.13,0.231,0.664,1,5312
"beta[582,2]",0.342,0.18,0.05,0.646,1,7622
"beta[583,2]",0.627,0.13,0.415,0.844,1,6829
"beta[584,2]",0.508,0.153,0.257,0.763,1.001,7837
"beta[585,2]",0.225,0.128,0.015,0.438,1,7264
"beta[586,2]",0.14,0.225,-0.231,0.511,1,8051
"beta[587,2]",0.272,0.129,0.064,0.488,1,7382
"beta[588,2]",0.309,0.128,0.097,0.52,1,6182
"beta[589,2]",0.137,0.127,-0.07,0.346,1,8058
"beta[590,2]",0.3,0.149,0.053,0.549,1,8017
"beta[591,2]",0.077,0.125,-0.128,0.278,1,6932
"beta[592,2]",0.479,0.13,0.271,0.695,1,6248
"beta[593,2]",0.319,0.125,0.113,0.523,1,7852
"beta[594,2]",0.434,0.12,0.235,0.63,1,8026
"beta[595,2]",0.643,0.19,0.337,0.967,1,7833
"beta[596,2]",0.313,0.195,-0.006,0.633,1,3924
"beta[597,2]",0.669,0.127,0.461,0.877,1,7850
"beta[598,2]",0.139,0.122,-0.059,0.342,1,6802
"beta[599,2]",0.407,0.226,0.037,0.779,1,7768
"beta[600,2]",0.148,0.224,-0.219,0.517,1,6542
"beta[601,2]",-0.006,0.131,-0.222,0.21,1,7413
"beta[602,2]",0.588,0.157,0.329,0.851,1,8153
"beta[603,2]",-0.029,0.188,-0.341,0.275,1,6465
"beta[604,2]",0.221,0.123,0.022,0.422,1,8165
"beta[605,2]",-0.037,0.127,-0.253,0.169,1,8099
"beta[606,2]",0.565,0.181,0.274,0.866,1,6951
"beta[607,2]",0.669,0.129,0.462,0.883,1,3949
"beta[608,2]",0.465,0.18,0.175,0.761,1,8453
"beta[609,2]",0.187,0.227,-0.191,0.567,1,6217
"beta[610,2]",0.545,0.138,0.319,0.774,1,6328
"beta[611,2]",0.538,0.223,0.166,0.905,1,8113
"beta[612,2]",0.444,0.175,0.156,0.732,1,7514
"beta[613,2]",0.537,0.125,0.336,0.746,1,7069
"beta[614,2]",0.818,0.202,0.508,1.165,1,5250
"beta[615,2]",0.228,0.185,-0.085,0.526,1,7824
"beta[616,2]",-0.089,0.19,-0.411,0.216,1,7337
"beta[617,2]",0.193,0.18,-0.098,0.489,1,8345
"beta[618,2]",0.248,0.12,0.047,0.441,1,7835
"beta[619,2]",0.723,0.232,0.344,1.114,1,7729
"beta[620,2]",0.397,0.224,0.027,0.767,1,8323
"beta[621,2]",0.31,0.16,0.049,0.568,1,3906
"beta[622,2]",0.514,0.22,0.158,0.883,1,7867
"beta[623,2]",0.427,0.153,0.178,0.684,1,8617
"beta[624,2]",0.064,0.154,-0.191,0.32,1,7641
"beta[625,2]",0.54,0.185,0.246,0.847,1,8551
"beta[626,2]",-0.032,0.13,-0.245,0.181,1,6754
"beta[627,2]",0.272,0.128,0.058,0.479,1,6284
"beta[628,2]",0.082,0.19,-0.233,0.388,1.001,4859
"beta[629,2]",0.473,0.22,0.11,0.827,1,8247
"beta[630,2]",0.303,0.227,-0.064,0.672,1,5732
"beta[631,2]",0.119,0.234,-0.269,0.501,1.001,5940
"beta[632,2]",0.638,0.188,0.334,0.953,1,8052
"beta[633,2]",0.135,0.126,-0.073,0.341,1.001,7864
"beta[634,2]",0.405,0.179,0.109,0.699,1,8289
"beta[635,2]",0.198,0.167,-0.067,0.482,1,6192
"beta[636,2]",0.173,0.128,-0.037,0.378,1,7860
"beta[637,2]",0.137,0.163,-0.125,0.408,1,4892
"beta[638,2]",0.312,0.126,0.1,0.517,1,7812
"beta[639,2]",0.293,0.184,-0.015,0.588,1,7732
"beta[640,2]",0.618,0.185,0.322,0.933,1,7791
"beta[641,2]",0.246,0.125,0.038,0.453,1,8403
"beta[642,2]",0.187,0.13,-0.028,0.397,1,8324
"beta[643,2]",0.517,0.191,0.204,0.833,1,5336
"beta[644,2]",-0.096,0.197,-0.415,0.226,1,7404
"beta[645,2]",0.286,0.19,-0.021,0.6,1,4746
"beta[646,2]",0.481,0.191,0.179,0.803,1,7653
"beta[647,2]",0.151,0.189,-0.161,0.456,1.001,5048
"beta[648,2]",0.406,0.122,0.208,0.609,1,5598
"beta[649,2]",-0.111,0.131,-0.329,0.098,1,6325
"beta[650,2]",0.598,0.231,0.226,0.98,1.001,7198
"beta[651,2]",0.366,0.131,0.151,0.583,1,7931
"beta[652,2]",0.062,0.119,-0.134,0.254,1.001,6489
"beta[653,2]",0.173,0.199,-0.159,0.492,1.001,5210
"beta[654,2]",0.117,0.129,-0.095,0.328,1,7336
"beta[655,2]",-0.12,0.132,-0.34,0.093,1,6615
"beta[656,2]",0.489,0.126,0.284,0.698,1,6968
"beta[657,2]",0.086,0.133,-0.132,0.3,1,7636
"beta[658,2]",0.369,0.181,0.082,0.672,1,7701
"beta[659,2]",-0.006,0.18,-0.298,0.288,1,8570
"beta[660,2]",-0.008,0.233,-0.399,0.371,1,6622
"beta[661,2]",0.352,0.189,0.043,0.67,1,6481
"beta[662,2]",0.543,0.186,0.251,0.854,1,8612
"beta[663,2]",0.069,0.222,-0.306,0.421,1,7490
"beta[1,3]",7.421,0.291,6.939,7.901,1,6105
"beta[2,3]",8.278,0.182,7.977,8.576,1,8075
"beta[3,3]",8.452,0.297,7.966,8.948,1,7012
"beta[4,3]",6.802,0.31,6.303,7.316,1.001,5986
"beta[5,3]",9.086,0.193,8.77,9.406,1,7244
"beta[6,3]",7.556,0.192,7.239,7.869,1,7899
"beta[7,3]",8.7,0.296,8.224,9.186,1.001,5855
"beta[8,3]",8.465,0.288,7.98,8.93,1,7243
"beta[9,3]",5.636,0.222,5.277,6.004,1.001,7007
"beta[10,3]",9.743,0.292,9.266,10.222,1,6476
"beta[11,3]",10.112,0.258,9.687,10.534,1,6703
"beta[12,3]",8.919,0.271,8.476,9.368,1.001,6882
"beta[13,3]",7.706,0.266,7.272,8.144,1,6906
"beta[14,3]",7.694,0.188,7.392,8.004,1,7700
"beta[15,3]",8.31,0.253,7.902,8.733,1,6620
"beta[16,3]",8.142,0.191,7.824,8.455,1,8056
"beta[17,3]",6.906,0.294,6.425,7.385,1,7280
"beta[18,3]",7.666,0.276,7.215,8.121,1,6365
"beta[19,3]",9.069,0.273,8.637,9.537,1.001,5353
"beta[20,3]",8.416,0.267,7.973,8.848,1,6677
"beta[21,3]",8.776,0.299,8.288,9.276,1,7035
"beta[22,3]",6.725,0.204,6.391,7.063,1,7804
"beta[23,3]",7.766,0.268,7.329,8.207,1,7155
"beta[24,3]",7.45,0.253,7.033,7.862,1,6665
"beta[25,3]",7.853,0.25,7.446,8.263,1,6421
"beta[26,3]",7.618,0.266,7.178,8.051,1,6607
"beta[27,3]",7.797,0.302,7.294,8.29,1,6369
"beta[28,3]",7.877,0.19,7.564,8.192,1,7749
"beta[29,3]",7.482,0.351,6.915,8.056,1.001,5813
"beta[30,3]",6.758,0.29,6.278,7.228,1,6870
"beta[31,3]",9.453,0.181,9.156,9.751,1,7936
"beta[32,3]",8.94,0.256,8.527,9.364,1,6122
"beta[33,3]",7.797,0.202,7.465,8.125,1,7562
"beta[34,3]",9.412,0.247,9.007,9.821,1.001,7864
"beta[35,3]",6.544,0.246,6.146,6.951,1,6459
"beta[36,3]",6.246,0.313,5.726,6.763,1,6643
"beta[37,3]",6.438,0.32,5.91,6.965,1,6055
"beta[38,3]",6.99,0.225,6.616,7.36,1,8053
"beta[39,3]",8.576,0.199,8.253,8.905,1,7001
"beta[40,3]",7.069,0.191,6.756,7.383,1,7651
"beta[41,3]",7.722,0.283,7.254,8.184,1,6568
"beta[42,3]",7.066,0.207,6.723,7.405,1,6926
"beta[43,3]",7.588,0.289,7.11,8.069,1,6471
"beta[44,3]",8.932,0.259,8.504,9.353,1,6527
"beta[45,3]",7.862,0.297,7.367,8.346,1,6857
"beta[46,3]",9.321,0.241,8.929,9.712,1,6753
"beta[47,3]",6.661,0.306,6.152,7.162,1.001,6161
"beta[48,3]",7.574,0.213,7.223,7.923,1,7863
"beta[49,3]",6.913,0.181,6.618,7.209,1,7640
"beta[50,3]",6.921,0.218,6.566,7.277,1,7486
"beta[51,3]",7.563,0.343,7.001,8.126,1.001,6389
"beta[52,3]",7.376,0.196,7.054,7.702,1,8050
"beta[53,3]",8.135,0.241,7.74,8.528,1,6576
"beta[54,3]",9.091,0.251,8.679,9.508,1.001,6483
"beta[55,3]",8.615,0.258,8.198,9.042,1,6700
"beta[56,3]",7.032,0.202,6.697,7.361,1,7758
"beta[57,3]",6.245,0.259,5.82,6.672,1,7047
"beta[58,3]",7.072,0.255,6.653,7.49,1,6517
"beta[59,3]",8.323,0.244,7.918,8.727,1,6595
"beta[60,3]",6.76,0.205,6.416,7.09,1,7974
"beta[61,3]",7.758,0.255,7.338,8.18,1,6717
"beta[62,3]",8.896,0.214,8.543,9.253,1,7477
"beta[63,3]",6.975,0.249,6.572,7.379,1,6391
"beta[64,3]",6.865,0.194,6.545,7.181,1,7542
"beta[65,3]",7.787,0.244,7.389,8.191,1,6625
"beta[66,3]",9.481,0.182,9.187,9.788,1,7262
"beta[67,3]",7.797,0.277,7.34,8.25,1,6979
"beta[68,3]",7.403,0.222,7.031,7.763,1,7505
"beta[69,3]",8.825,0.26,8.402,9.249,1,6696
"beta[70,3]",6.502,0.263,6.069,6.933,1,6096
"beta[71,3]",7.818,0.247,7.411,8.226,1,6626
"beta[72,3]",9.213,0.272,8.764,9.659,1,6745
"beta[73,3]",7.947,0.182,7.645,8.24,1,7640
"beta[74,3]",8.543,0.252,8.124,8.96,1.001,6600
"beta[75,3]",7.468,0.263,7.037,7.901,1,6380
"beta[76,3]",6.512,0.203,6.177,6.846,1,7422
"beta[77,3]",7.44,0.268,6.998,7.877,1,6745
"beta[78,3]",5.959,0.187,5.651,6.265,1,7495
"beta[79,3]",8.044,0.254,7.627,8.468,1,6827
"beta[80,3]",8.669,0.32,8.145,9.198,1,6184
"beta[81,3]",6.633,0.249,6.221,7.041,1,7090
"beta[82,3]",6.039,0.198,5.712,6.361,1.001,7468
"beta[83,3]",8.029,0.227,7.66,8.404,1,6803
"beta[84,3]",8.3,0.278,7.847,8.761,1,6511
"beta[85,3]",7.833,0.189,7.532,8.148,1,7753
"beta[86,3]",7.187,0.273,6.745,7.634,1,6382
"beta[87,3]",8.575,0.196,8.252,8.894,1,8250
"beta[88,3]",7.551,0.25,7.144,7.963,1,6722
"beta[89,3]",6.714,0.254,6.294,7.134,1,6720
"beta[90,3]",7.478,0.269,7.044,7.918,1,6761
"beta[91,3]",7.556,0.299,7.07,8.048,1,6577
"beta[92,3]",7.128,0.279,6.66,7.584,1,5671
"beta[93,3]",8.536,0.246,8.127,8.937,1,6611
"beta[94,3]",7.724,0.232,7.336,8.107,1,7814
"beta[95,3]",9.533,0.309,9.032,10.049,1.001,6068
"beta[96,3]",7.773,0.278,7.317,8.231,1.001,6803
"beta[97,3]",8.815,0.244,8.409,9.219,1,6965
"beta[98,3]",10.132,0.207,9.787,10.468,1,7298
"beta[99,3]",8.134,0.243,7.736,8.541,1,6295
"beta[100,3]",9.206,0.301,8.706,9.703,1,6078
"beta[101,3]",6.612,0.228,6.239,6.988,1.001,7163
"beta[102,3]",7.032,0.182,6.726,7.328,1.001,8115
"beta[103,3]",8.164,0.179,7.868,8.461,1,7980
"beta[104,3]",8.396,0.295,7.907,8.881,1,6422
"beta[105,3]",8.261,0.194,7.941,8.579,1,7667
"beta[106,3]",8.048,0.18,7.749,8.345,1,7315
"beta[107,3]",8.779,0.191,8.463,9.093,1,7273
"beta[108,3]",8.552,0.264,8.112,8.985,1,6442
"beta[109,3]",8.854,0.189,8.542,9.167,1,7993
"beta[110,3]",9.019,0.244,8.616,9.422,1,7330
"beta[111,3]",8.711,0.185,8.403,9.017,1,7443
"beta[112,3]",5.466,0.251,5.053,5.88,1,6650
"beta[113,3]",8.71,0.254,8.291,9.131,1,7915
"beta[114,3]",7.207,0.205,6.866,7.541,1.001,7885
"beta[115,3]",6.762,0.223,6.386,7.127,1,7473
"beta[116,3]",7.766,0.215,7.411,8.113,1,7960
"beta[117,3]",6.932,0.204,6.598,7.269,1,7837
"beta[118,3]",7.574,0.249,7.169,7.987,1.001,7867
"beta[119,3]",8.521,0.248,8.106,8.934,1,6405
"beta[120,3]",8.093,0.185,7.786,8.397,1,7442
"beta[121,3]",9.002,0.247,8.604,9.407,1,6753
"beta[122,3]",7.252,0.268,6.814,7.692,1,6341
"beta[123,3]",8.499,0.32,7.973,9.023,1,6854
"beta[124,3]",7.044,0.215,6.697,7.403,1.001,8252
"beta[125,3]",7.026,0.323,6.495,7.555,1,6830
"beta[126,3]",9.083,0.194,8.772,9.409,1,6700
"beta[127,3]",8.48,0.211,8.137,8.827,1,7629
"beta[128,3]",8.32,0.276,7.869,8.772,1.001,6508
"beta[129,3]",8.123,0.25,7.719,8.538,1,7857
"beta[130,3]",8.455,0.244,8.061,8.86,1,6952
"beta[131,3]",6.568,0.248,6.161,6.971,1,6536
"beta[132,3]",7.945,0.246,7.548,8.346,1,6680
"beta[133,3]",8.574,0.202,8.246,8.905,1,7768
"beta[134,3]",7.926,0.213,7.577,8.28,1,7712
"beta[135,3]",7.759,0.269,7.315,8.203,1,6792
"beta[136,3]",8.186,0.275,7.74,8.636,1,6612
"beta[137,3]",7.238,0.274,6.788,7.691,1,6683
"beta[138,3]",7.141,0.188,6.839,7.447,1,8028
"beta[139,3]",7.525,0.219,7.162,7.885,1,6726
"beta[140,3]",8.092,0.33,7.542,8.626,1.001,6035
"beta[141,3]",10.371,0.279,9.914,10.837,1,6724
"beta[142,3]",7.983,0.262,7.552,8.417,1,5923
"beta[143,3]",9.658,0.338,9.104,10.213,1.001,6272
"beta[144,3]",9.281,0.26,8.852,9.7,1,6443
"beta[145,3]",9.573,0.228,9.193,9.943,1,5331
"beta[146,3]",8.446,0.263,8.016,8.889,1,6664
"beta[147,3]",6.427,0.29,5.949,6.906,1,7180
"beta[148,3]",7.198,0.187,6.897,7.514,1,7311
"beta[149,3]",5.268,0.277,4.818,5.721,1,6879
"beta[150,3]",7.395,0.196,7.075,7.722,1,7109
"beta[151,3]",7.666,0.184,7.363,7.971,1,7241
"beta[152,3]",10.059,0.215,9.696,10.411,1,7910
"beta[153,3]",8.785,0.193,8.467,9.103,1,7791
"beta[154,3]",6.946,0.184,6.645,7.246,1,7812
"beta[155,3]",8.029,0.186,7.727,8.335,1,7196
"beta[156,3]",8.652,0.198,8.328,8.973,1,7626
"beta[157,3]",10.713,0.269,10.268,11.163,1,6462
"beta[158,3]",7.661,0.213,7.313,8.012,1,7593
"beta[159,3]",8.073,0.263,7.635,8.504,1,7173
"beta[160,3]",8.41,0.25,8.002,8.825,1,6692
"beta[161,3]",10.23,0.295,9.747,10.719,1.001,6822
"beta[162,3]",8.712,0.186,8.401,9.019,1.001,7779
"beta[163,3]",9.893,0.25,9.488,10.316,1,6117
"beta[164,3]",7.458,0.275,7.007,7.91,1,6747
"beta[165,3]",9.098,0.219,8.734,9.455,1,8062
"beta[166,3]",4.991,0.192,4.679,5.306,1,6432
"beta[167,3]",7.298,0.245,6.901,7.702,1,7927
"beta[168,3]",7.051,0.273,6.605,7.503,1,6616
"beta[169,3]",8.835,0.253,8.414,9.255,1,7562
"beta[170,3]",9.882,0.265,9.443,10.318,1,6840
"beta[171,3]",8.593,0.251,8.182,9.012,1,6722
"beta[172,3]",12.571,0.215,12.214,12.924,1.001,7597
"beta[173,3]",9.328,0.278,8.865,9.788,1,6950
"beta[174,3]",9.008,0.332,8.466,9.557,1,6481
"beta[175,3]",6.722,0.261,6.288,7.153,1,6771
"beta[176,3]",8.036,0.233,7.657,8.42,1,7824
"beta[177,3]",6.759,0.187,6.443,7.06,1,8243
"beta[178,3]",8.075,0.262,7.651,8.508,1,6770
"beta[179,3]",8.451,0.212,8.098,8.805,1,7281
"beta[180,3]",9.178,0.303,8.683,9.679,1,6937
"beta[181,3]",9.238,0.26,8.81,9.668,1.001,7429
"beta[182,3]",12.154,0.291,11.673,12.633,1.001,8126
"beta[183,3]",7.849,0.22,7.484,8.205,1,7605
"beta[184,3]",10.724,0.219,10.365,11.084,1.001,7960
"beta[185,3]",7.83,0.273,7.386,8.282,1,6867
"beta[186,3]",7.931,0.186,7.613,8.228,1,6906
"beta[187,3]",7.054,0.245,6.652,7.461,1,6963
"beta[188,3]",8.353,0.25,7.941,8.757,1,6649
"beta[189,3]",7.829,0.249,7.42,8.241,1,6329
"beta[190,3]",6.17,0.266,5.739,6.616,1,6624
"beta[191,3]",7.198,0.382,6.562,7.821,1,7303
"beta[192,3]",7.631,0.242,7.237,8.035,1,7832
"beta[193,3]",7.375,0.332,6.826,7.915,1,6828
"beta[194,3]",8.878,0.26,8.46,9.306,1,6758
"beta[195,3]",7.645,0.294,7.167,8.122,1,6087
"beta[196,3]",8.636,0.222,8.267,9,1.001,6650
"beta[197,3]",6.167,0.256,5.749,6.584,1,6725
"beta[198,3]",9.396,0.212,9.049,9.747,1,6400
"beta[199,3]",5.769,0.25,5.349,6.18,1,5835
"beta[200,3]",6.38,0.226,6.012,6.753,1,7599
"beta[201,3]",9.252,0.284,8.8,9.726,1,6284
"beta[202,3]",7.748,0.324,7.222,8.281,1.001,4846
"beta[203,3]",7.479,0.248,7.071,7.89,1,5685
"beta[204,3]",7.477,0.236,7.089,7.872,1,6835
"beta[205,3]",6.404,0.266,5.97,6.843,1,5573
"beta[206,3]",6.641,0.247,6.236,7.046,1,7337
"beta[207,3]",7.729,0.172,7.445,8.012,1,7889
"beta[208,3]",8.298,0.266,7.864,8.737,1,5824
"beta[209,3]",7.68,0.173,7.394,7.96,1,8429
"beta[210,3]",9.638,0.262,9.208,10.076,1,5740
"beta[211,3]",10.328,0.274,9.875,10.779,1,6540
"beta[212,3]",8.443,0.262,8.012,8.876,1,5880
"beta[213,3]",6.209,0.277,5.755,6.678,1,5907
"beta[214,3]",5.082,0.262,4.645,5.516,1.001,7672
"beta[215,3]",6.229,0.22,5.872,6.596,1,8230
"beta[216,3]",7.342,0.173,7.057,7.627,1,7732
"beta[217,3]",5.311,0.245,4.909,5.712,1,5567
"beta[218,3]",9.036,0.226,8.659,9.405,1,6549
"beta[219,3]",5.63,0.178,5.337,5.92,1,8224
"beta[220,3]",8.264,0.281,7.801,8.731,1,5875
"beta[221,3]",8.022,0.309,7.516,8.532,1,6624
"beta[222,3]",7.373,0.179,7.078,7.667,1,7336
"beta[223,3]",9.398,0.24,9.009,9.793,1,5600
"beta[224,3]",7.148,0.294,6.659,7.63,1,5500
"beta[225,3]",7.702,0.292,7.223,8.178,1.001,4899
"beta[226,3]",6.568,0.251,6.157,6.979,1,5792
"beta[227,3]",5.64,0.254,5.213,6.064,1.001,5491
"beta[228,3]",3.946,0.254,3.526,4.36,1,5842
"beta[229,3]",7.039,0.194,6.719,7.359,1,7545
"beta[230,3]",4.528,0.32,4.003,5.055,1,4943
"beta[231,3]",5.375,0.261,4.939,5.796,1.001,5841
"beta[232,3]",7.09,0.252,6.678,7.499,1,5845
"beta[233,3]",6.734,0.166,6.465,7.007,1,7356
"beta[234,3]",8.467,0.247,8.058,8.871,1,5945
"beta[235,3]",9.082,0.244,8.675,9.475,1,6043
"beta[236,3]",7.735,0.212,7.386,8.082,1,8074
"beta[237,3]",10.297,0.244,9.897,10.695,1,5857
"beta[238,3]",7.253,0.249,6.842,7.664,1,5520
"beta[239,3]",9.233,0.253,8.818,9.645,1,5903
"beta[240,3]",5.812,0.284,5.346,6.275,1,6029
"beta[241,3]",8.881,0.196,8.56,9.202,1,7621
