parameter,mean,sd,q05,q95,rhat,ess
"mu_y[2267,1]",23.832,1.52,21.345,26.321,1,7793
"mu_y[2268,1]",5.97,0.946,4.386,7.492,1.001,7341
"mu_y[2269,1]",6.359,0.811,5.02,7.695,1.001,7738
"mu_y[2270,1]",6.722,0.918,5.211,8.218,1.001,8016
"mu_y[2271,1]",7.447,1.542,4.889,9.986,1,7792
"mu_y[2272,1]",8.142,1.012,6.502,9.841,1.002,7659
"mu_y[2273,1]",9.868,1.354,7.657,12.146,1.001,8545
"mu_y[2274,1]",4.86,1.014,3.187,6.529,1,7783
"mu_y[2275,1]",5.273,1.373,3.024,7.516,1,8519
"mu_y[2276,1]",5.089,1.07,3.332,6.817,1,8377
"mu_y[2277,1]",4.494,1.82,1.487,7.497,1,7815
"mu_y[2278,1]",10.18,1.07,8.467,11.971,1,7849
"mu_y[2279,1]",19.502,1.739,16.665,22.352,1,8193
"mu_y[2280,1]",5.276,0.959,3.682,6.829,1,6810
"mu_y[2281,1]",4.966,0.975,3.362,6.579,1,7369
"mu_y[2282,1]",4.652,1.432,2.307,7.017,1,7252
"mu_y[2283,1]",6.348,0.898,4.879,7.813,1,7932
"mu_y[2284,1]",7.108,0.791,5.815,8.407,1,8002
"mu_y[2285,1]",7.83,0.904,6.351,9.312,1,7955
"mu_y[2286,1]",9.379,1.554,6.867,11.987,1,7986
"mu_y[2287,1]",5.059,0.927,3.516,6.59,1,7749
"mu_y[2288,1]",4.817,0.808,3.501,6.137,1,7830
"mu_y[2289,1]",4.568,0.917,3.081,6.094,1,8259
"mu_y[2290,1]",4.068,1.561,1.523,6.591,1,8655
"mu_y[2291,1]",8.059,0.939,6.521,9.591,1,7965
"mu_y[2292,1]",10.869,0.971,9.278,12.463,1,7848
"mu_y[2293,1]",13.619,1.435,11.256,15.992,1,7035
"mu_y[2294,1]",6.051,1.085,4.233,7.813,1.001,3903
"mu_y[2295,1]",8.976,0.882,7.535,10.433,1.001,4785
"mu_y[2296,1]",12.368,0.886,10.939,13.851,1,7207
"mu_y[2297,1]",20.226,1.654,17.473,22.943,1,6494
"mu_y[2298,1]",8.008,0.944,6.477,9.573,1.001,8087
"mu_y[2299,1]",10.19,0.966,8.592,11.786,1,8366
"mu_y[2300,1]",12.456,1.427,10.082,14.792,1,8282
"mu_y[2301,1]",5.854,1.002,4.198,7.481,1,6936
"mu_y[2302,1]",6.387,1.384,4.084,8.634,1,8220
"mu_y[2303,1]",17.255,1.815,14.308,20.209,1,8132
"mu_y[2304,1]",9.427,1.027,7.758,11.11,1,8551
"mu_y[2305,1]",12.304,1.411,9.973,14.594,1.001,8816
"mu_y[2306,1]",6.319,1.02,4.633,7.998,1,8178
"mu_y[2307,1]",10.518,1.66,7.843,13.234,1,8328
"mu_y[2308,1]",5.933,0.962,4.302,7.442,1,6135
"mu_y[2309,1]",8.265,0.809,6.902,9.571,1,6912
"mu_y[2310,1]",10.686,0.896,9.225,12.149,1,7682
"mu_y[2311,1]",15.797,1.598,13.149,18.393,1.001,7281
"mu_y[2312,1]",9.838,1.029,8.119,11.507,1.001,5500
"mu_y[2313,1]",14.73,0.993,13.088,16.371,1,7936
"mu_y[2314,1]",18.969,1.444,16.588,21.363,1,7955
"mu_y[2315,1]",7.63,1.035,5.925,9.35,1,7929
"mu_y[2316,1]",9.209,1.64,6.486,11.933,1,8177
"mu_y[2317,1]",4.584,0.942,3.004,6.105,1,8474
"mu_y[2318,1]",4.317,0.975,2.72,5.91,1,8096
"mu_y[2319,1]",4.047,1.432,1.701,6.42,1,7999
"mu_y[2320,1]",5.615,0.932,4.059,7.136,1,8010
"mu_y[2321,1]",6.141,0.964,4.556,7.717,1,8096
"mu_y[2322,1]",6.751,1.438,4.373,9.141,1,8177
"mu_y[2323,1]",7.037,0.932,5.557,8.641,1,6714
"mu_y[2324,1]",8.039,0.8,6.741,9.368,1,7552
"mu_y[2325,1]",8.92,0.877,7.491,10.365,1,8087
"mu_y[2326,1]",11.163,1.576,8.554,13.753,1,7939
"mu_y[2327,1]",10.158,1.054,8.43,11.873,1.001,7936
"mu_y[2328,1]",14.52,1.457,12.127,16.921,1,7465
"mu_y[2329,1]",7.363,0.985,5.728,8.985,1,8031
"mu_y[2330,1]",9.019,1.34,6.798,11.208,1,8443
"mu_y[2331,1]",6.518,1.003,4.872,8.158,1.003,4009
"mu_y[2332,1]",7.754,0.922,6.24,9.249,1.001,5803
"mu_y[2333,1]",9.974,1.615,7.289,12.636,1.001,7425
"mu_y[2334,1]",8.424,0.991,6.783,10.059,1,8270
"mu_y[2335,1]",11.114,1.399,8.818,13.433,1,8730
"mu_y[2336,1]",6.526,0.954,4.944,8.066,1,8000
"mu_y[2337,1]",8.119,0.907,6.624,9.602,1,7905
"mu_y[2338,1]",11.414,1.599,8.809,14.053,1,7633
"mu_y[2339,1]",5.277,0.943,3.727,6.84,1,7578
"mu_y[2340,1]",5.304,0.889,3.861,6.778,1,8110
"mu_y[2341,1]",5.39,1.652,2.653,8.068,1,7928
"mu_y[2342,1]",8.088,1.024,6.428,9.8,1,8482
"mu_y[2343,1]",13.272,1.624,10.627,15.961,1,8232
"mu_y[2344,1]",5.072,1.008,3.407,6.702,1,6753
"mu_y[2345,1]",4.793,0.977,3.201,6.414,1,7858
"mu_y[2346,1]",4.518,1.572,1.894,7.091,1,7715
"mu_y[2347,1]",7.554,0.971,6.012,9.201,1,5025
"mu_y[2348,1]",8.573,0.816,7.251,9.93,1.001,5955
"mu_y[2349,1]",9.543,0.892,8.096,11.024,1,7254
"mu_y[2350,1]",11.718,1.574,9.151,14.328,1.001,7446
"mu_y[2351,1]",4.379,0.952,2.816,5.927,1.001,6368
"mu_y[2352,1]",4.572,0.989,2.94,6.208,1.001,8072
"mu_y[2353,1]",4.763,1.441,2.38,7.151,1.001,7825
"mu_y[2354,1]",8.429,1.022,6.792,10.121,1,7967
"mu_y[2355,1]",10.786,1.417,8.493,13.132,1,8829
"mu_y[2356,1]",7.335,1.496,4.921,9.828,1,8082
"mu_y[2357,1]",4.381,1.517,1.898,6.872,1,8377
"mu_y[2358,1]",9.2,1.031,7.505,10.922,1,7811
"mu_y[2359,1]",16.022,1.63,13.337,18.698,1,7936
"mu_y[2360,1]",4.901,1.017,3.205,6.539,1,8396
"mu_y[2361,1]",5.724,0.98,4.127,7.341,1,8386
"mu_y[2362,1]",6.515,1.571,3.934,9.076,1,8216
"mu_y[2363,1]",7.768,0.937,6.241,9.354,1,7963
"mu_y[2364,1]",9.398,0.943,7.87,10.958,1,8301
"mu_y[2365,1]",11.397,1.439,9.029,13.759,1,8433
"mu_y[2366,1]",4.275,1.014,2.568,5.853,1.001,6312
"mu_y[2367,1]",4.694,0.929,3.163,6.206,1,7503
"mu_y[2368,1]",5.524,1.595,2.945,8.135,1,8224
"mu_y[2369,1]",5.438,0.92,3.897,6.936,1,8208
"mu_y[2370,1]",6.008,0.79,4.709,7.3,1,8219
"mu_y[2371,1]",6.551,0.899,5.094,8.036,1,7913
"mu_y[2372,1]",7.639,1.529,5.098,10.129,1,7249
"mu_y[2373,1]",3.846,1.007,2.153,5.462,1.001,6007
"mu_y[2374,1]",4.031,0.931,2.495,5.548,1.001,7175
"mu_y[2375,1]",4.454,1.625,1.763,7.151,1,7843
"mu_y[2376,1]",6.891,0.984,5.307,8.518,1.001,7230
"mu_y[2377,1]",9.271,0.967,7.671,10.844,1,7785
"mu_y[2378,1]",11.731,1.577,9.128,14.357,1,7452
"mu_y[2379,1]",7.688,1.022,6.033,9.41,1.001,7055
"mu_y[2380,1]",9.939,1.6,7.297,12.562,1.001,8059
"mu_y[2381,1]",7.944,0.957,6.369,9.497,1,7767
"mu_y[2382,1]",11.088,0.997,9.452,12.746,1,8252
"mu_y[2383,1]",13.926,1.437,11.54,16.302,1,8194
"mu_y[2384,1]",5.492,0.915,3.971,6.975,1,8189
"mu_y[2385,1]",6.263,0.794,4.936,7.583,1,7881
"mu_y[2386,1]",7.208,0.916,5.706,8.721,1.001,8025
"mu_y[2387,1]",8.846,1.552,6.335,11.415,1.001,8227
"mu_y[2388,1]",6.574,0.891,5.119,8.064,1,7828
"mu_y[2389,1]",7.074,0.929,5.567,8.603,1,7903
"mu_y[2390,1]",8.264,1.56,5.683,10.829,1.001,7776
"mu_y[2391,1]",8.037,0.978,6.472,9.685,1.001,5761
"mu_y[2392,1]",10.483,0.983,8.848,12.105,1,7392
"mu_y[2393,1]",13.011,1.451,10.622,15.402,1,7710
"mu_y[2394,1]",3.135,1.053,1.407,4.864,1,7983
"mu_y[2395,1]",2.765,1.477,0.312,5.177,1,8361
"mu_y[2396,1]",5.526,0.984,3.833,7.08,1.001,4509
"mu_y[2397,1]",6.454,0.969,4.868,8.067,1,8092
"mu_y[2398,1]",7.352,1.405,5.045,9.691,1,8198
"mu_y[2399,1]",5.998,1.042,4.267,7.722,1,8118
"mu_y[2400,1]",10.077,1.631,7.375,12.778,1,8169
"mu_y[2401,1]",5.981,1.066,4.231,7.736,1,7373
"mu_y[2402,1]",6.423,1.458,4.036,8.827,1,7648
"mu_y[2403,1]",6.486,0.925,4.977,7.995,1.001,5116
"mu_y[2404,1]",8.078,0.798,6.743,9.387,1,6097
"mu_y[2405,1]",9.653,0.896,8.17,11.141,1,7543
"mu_y[2406,1]",13.088,1.574,10.533,15.689,1,7501
"mu_y[2407,1]",6.264,0.941,4.752,7.838,1,7070
"mu_y[2408,1]",5.902,0.804,4.592,7.224,1,7412
"mu_y[2409,1]",5.552,0.897,4.072,7.038,1,7858
"mu_y[2410,1]",4.755,1.61,2.109,7.393,1,7922
"mu_y[2411,1]",13.241,1.549,10.727,15.813,1,7586
"mu_y[2412,1]",8.315,0.897,6.819,9.769,1,7853
"mu_y[2413,1]",9.91,0.952,8.332,11.448,1,7975
"mu_y[2414,1]",12.756,1.537,10.262,15.29,1,7994
"mu_y[2415,1]",5.869,0.932,4.371,7.428,1.001,6525
"mu_y[2416,1]",5.996,0.798,4.701,7.33,1,7302
"mu_y[2417,1]",6.136,0.875,4.694,7.57,1,7866
"mu_y[2418,1]",6.445,1.575,3.868,9.009,1,7907
"mu_y[2419,1]",5.137,1.064,3.389,6.918,1.001,7784
"mu_y[2420,1]",5.575,1.429,3.28,7.95,1.001,8341
"mu_y[2421,1]",4.062,0.956,2.473,5.64,1,6738
"mu_y[2422,1]",4.287,0.814,2.971,5.635,1,7803
"mu_y[2423,1]",4.526,0.91,3.028,6.049,1,7905
"mu_y[2424,1]",4.987,1.551,2.48,7.596,1,7769
"mu_y[2425,1]",5.562,0.976,3.985,7.184,1,7352
"mu_y[2426,1]",5.212,0.823,3.884,6.573,1,7863
"mu_y[2427,1]",4.818,0.911,3.329,6.329,1,7962
"mu_y[2428,1]",4.106,1.532,1.624,6.611,1,8039
"mu_y[2429,1]",7.029,1.044,5.289,8.709,1.001,6955
"mu_y[2430,1]",11.701,0.995,10.082,13.349,1,7930
"mu_y[2431,1]",16.127,1.588,13.541,18.765,1,8042
"mu_y[2432,1]",4.761,1.077,2.977,6.539,1.001,7920
"mu_y[2433,1]",5.318,1.778,2.393,8.247,1,7780
"mu_y[2434,1]",5.885,0.933,4.326,7.402,1,7712
"mu_y[2435,1]",7.343,0.982,5.731,8.932,1,8049
"mu_y[2436,1]",8.678,1.416,6.371,10.981,1,8180
"mu_y[2437,1]",3.811,0.958,2.192,5.322,1,8164
"mu_y[2438,1]",3.704,0.954,2.15,5.29,1,8176
"mu_y[2439,1]",3.561,1.515,1.076,6.036,1,8012
"mu_y[2440,1]",4.93,1.007,3.225,6.571,1,7724
"mu_y[2441,1]",4.816,1.375,2.559,7.054,1,8448
"mu_y[2442,1]",5.594,0.952,4.008,7.132,1,6481
"mu_y[2443,1]",6.792,0.97,5.187,8.352,1,8058
"mu_y[2444,1]",8.01,1.429,5.655,10.339,1,8005
"mu_y[2445,1]",7.283,0.934,5.706,8.803,1,8045
"mu_y[2446,1]",9.645,0.981,8.017,11.255,1,7976
"mu_y[2447,1]",11.941,1.407,9.587,14.24,1,7891
"mu_y[2448,1]",5.341,0.994,3.702,6.972,1,8417
"mu_y[2449,1]",5.504,1.364,3.262,7.717,1,8510
"mu_y[1,2]",7.034,0.178,6.745,7.325,1,8169
"mu_y[2,2]",7.013,0.164,6.748,7.281,1,7980
"mu_y[3,2]",6.989,0.156,6.734,7.244,1,7781
"mu_y[4,2]",6.936,0.171,6.654,7.221,1,7691
"mu_y[5,2]",6.903,0.201,6.573,7.232,1.001,7824
"mu_y[6,2]",8.203,0.18,7.907,8.497,1,7815
"mu_y[7,2]",8.196,0.164,7.929,8.467,1,7882
"mu_y[8,2]",8.188,0.156,7.936,8.449,1,8019
"mu_y[9,2]",8.172,0.17,7.896,8.454,1,8271
"mu_y[10,2]",8.162,0.197,7.841,8.484,1,8366
"mu_y[11,2]",8.438,0.219,8.082,8.799,1,8132
"mu_y[12,2]",8.387,0.202,8.058,8.719,1,7849
"mu_y[13,2]",8.36,0.225,7.994,8.73,1,7793
"mu_y[14,2]",5.82,0.208,5.474,6.159,1,6829
"mu_y[15,2]",5.693,0.175,5.407,5.982,1,7794
"mu_y[16,2]",5.564,0.182,5.267,5.867,1,7839
"mu_y[17,2]",5.451,0.22,5.091,5.813,1,7320
"mu_y[18,2]",9.364,0.18,9.067,9.658,1,8279
"mu_y[19,2]",9.372,0.165,9.102,9.645,1,8249
"mu_y[20,2]",9.384,0.155,9.13,9.638,1,8215
"mu_y[21,2]",9.395,0.164,9.125,9.662,1,8191
"mu_y[22,2]",9.412,0.201,9.085,9.747,1,8189
"mu_y[23,2]",7.871,0.177,7.581,8.16,1,7480
"mu_y[24,2]",7.85,0.164,7.577,8.12,1,7406
"mu_y[25,2]",7.824,0.158,7.564,8.083,1,7412
"mu_y[26,2]",7.785,0.169,7.504,8.062,1,7664
"mu_y[27,2]",7.742,0.206,7.399,8.081,1,7984
"mu_y[28,2]",7.76,0.204,7.425,8.093,1,8217
"mu_y[29,2]",7.758,0.201,7.427,8.087,1,8179
"mu_y[30,2]",7.756,0.209,7.41,8.098,1,8183
"mu_y[31,2]",7.822,0.242,7.428,8.226,1,7986
"mu_y[32,2]",7.807,0.246,7.404,8.218,1,8072
"mu_y[33,2]",5.453,0.212,5.109,5.803,1,7634
"mu_y[34,2]",5.268,0.177,4.973,5.561,1,7570
"mu_y[35,2]",5.088,0.183,4.786,5.39,1,7601
"mu_y[36,2]",4.905,0.227,4.527,5.271,1,7633
"mu_y[37,2]",9.356,0.182,9.057,9.662,1,7960
"mu_y[38,2]",9.352,0.165,9.081,9.625,1,7953
"mu_y[39,2]",9.349,0.157,9.088,9.608,1,7910
"mu_y[40,2]",9.341,0.168,9.065,9.615,1,7914
"mu_y[41,2]",9.333,0.207,8.993,9.667,1,7976
"mu_y[42,2]",10.719,0.192,10.402,11.036,1,6827
"mu_y[43,2]",10.724,0.178,10.429,11.016,1,7536
"mu_y[44,2]",10.729,0.173,10.438,11.014,1,7607
"mu_y[45,2]",10.748,0.244,10.344,11.146,1,6999
"mu_y[46,2]",8.929,0.202,8.596,9.26,1,8334
"mu_y[47,2]",8.948,0.175,8.662,9.236,1,8278
"mu_y[48,2]",8.966,0.18,8.671,9.262,1,8142
"mu_y[49,2]",8.987,0.216,8.631,9.35,1,8029
"mu_y[50,2]",8.28,0.204,7.949,8.615,1,8112
"mu_y[51,2]",8.255,0.199,7.931,8.582,1,8057
"mu_y[52,2]",8.199,0.219,7.83,8.556,1,7861
"mu_y[53,2]",7.568,0.184,7.268,7.877,1.001,7943
"mu_y[54,2]",7.533,0.174,7.246,7.824,1,7971
"mu_y[55,2]",7.496,0.175,7.208,7.785,1,8040
"mu_y[56,2]",7.429,0.203,7.094,7.761,1,8163
"mu_y[57,2]",8.85,0.183,8.55,9.149,1,7371
"mu_y[58,2]",8.843,0.174,8.558,9.125,1,7548
"mu_y[59,2]",8.835,0.174,8.55,9.12,1,7825
"mu_y[60,2]",8.819,0.203,8.488,9.152,1,8018
"mu_y[61,2]",8.157,0.191,7.838,8.469,1,7969
"mu_y[62,2]",8.166,0.179,7.869,8.462,1,7830
"mu_y[63,2]",8.187,0.179,7.892,8.481,1,7056
"mu_y[64,2]",8.206,0.212,7.863,8.556,1,6641
"mu_y[65,2]",7.294,0.244,6.889,7.691,1,7627
"mu_y[66,2]",7.271,0.246,6.862,7.675,1,7765
"mu_y[67,2]",8.127,0.208,7.785,8.467,1.001,7429
"mu_y[68,2]",8.138,0.202,7.805,8.472,1,7475
"mu_y[69,2]",8.159,0.22,7.801,8.522,1,7448
"mu_y[70,2]",9.081,0.222,8.724,9.453,1,5970
"mu_y[71,2]",8.985,0.19,8.671,9.302,1,6750
"mu_y[72,2]",8.793,0.182,8.495,9.094,1,7594
"mu_y[73,2]",8.601,0.249,8.18,8.996,1,6180
"mu_y[74,2]",9.014,0.203,8.685,9.346,1.001,8115
"mu_y[75,2]",9.008,0.2,8.685,9.338,1.001,8047
"mu_y[76,2]",9.002,0.207,8.667,9.34,1.001,7994
"mu_y[77,2]",9.18,0.242,8.79,9.583,1,7728
"mu_y[78,2]",9.179,0.245,8.783,9.582,1,7780
"mu_y[79,2]",6.851,0.202,6.521,7.183,1.001,7438
"mu_y[80,2]",6.821,0.2,6.495,7.149,1.001,7469
"mu_y[81,2]",6.789,0.208,6.446,7.13,1.001,7578
"mu_y[82,2]",8.098,0.214,7.747,8.45,1,7931
"mu_y[83,2]",8.064,0.201,7.735,8.394,1,8023
"mu_y[84,2]",8.03,0.222,7.661,8.394,1,8200
"mu_y[85,2]",8.096,0.181,7.799,8.394,1.001,7885
"mu_y[86,2]",8.079,0.167,7.805,8.354,1,7837
"mu_y[87,2]",8.059,0.158,7.801,8.321,1,7827
"mu_y[88,2]",8.023,0.167,7.75,8.298,1,7884
"mu_y[89,2]",7.986,0.205,7.653,8.327,1,7985
"mu_y[90,2]",8.335,0.187,8.028,8.639,1,7600
"mu_y[91,2]",8.32,0.177,8.026,8.609,1.001,7379
"mu_y[92,2]",8.306,0.178,8.015,8.593,1,7281
"mu_y[93,2]",8.276,0.206,7.937,8.607,1.001,7302
"mu_y[94,2]",7.972,0.209,7.628,8.314,1,8480
"mu_y[95,2]",7.95,0.2,7.62,8.276,1,8391
"mu_y[96,2]",7.859,0.238,7.465,8.253,1,8353
"mu_y[97,2]",8.788,0.208,8.451,9.136,1,7814
"mu_y[98,2]",8.687,0.18,8.391,8.984,1,8051
"mu_y[99,2]",8.592,0.184,8.291,8.893,1,8127
"mu_y[100,2]",8.481,0.224,8.115,8.847,1,7708
"mu_y[101,2]",8.064,0.186,7.76,8.367,1.001,7943
"mu_y[102,2]",8.032,0.176,7.745,8.32,1.001,7888
"mu_y[103,2]",7.998,0.176,7.714,8.289,1,7898
"mu_y[104,2]",7.934,0.202,7.605,8.266,1,8101
"mu_y[105,2]",8.628,0.245,8.224,9.028,1,7868
"mu_y[106,2]",8.581,0.253,8.168,8.998,1,7624
"mu_y[107,2]",7.288,0.239,6.896,7.682,1,7360
"mu_y[108,2]",7.196,0.209,6.853,7.535,1,7727
"mu_y[109,2]",7.151,0.237,6.758,7.536,1.001,7838
"mu_y[110,2]",9.384,0.18,9.092,9.679,1,8168
"mu_y[111,2]",9.392,0.166,9.117,9.663,1,8109
"mu_y[112,2]",9.4,0.158,9.139,9.66,1,8145
"mu_y[113,2]",9.417,0.167,9.143,9.691,1,7905
"mu_y[114,2]",9.435,0.21,9.085,9.779,1,7360
"mu_y[115,2]",9.193,0.193,8.879,9.508,1,6996
"mu_y[116,2]",9.253,0.175,8.964,9.536,1,7829
"mu_y[117,2]",9.313,0.173,9.025,9.598,1,7991
"mu_y[118,2]",9.438,0.22,9.086,9.811,1,6992
"mu_y[119,2]",7.465,0.185,7.154,7.768,1,8184
"mu_y[120,2]",7.435,0.175,7.141,7.723,1,8180
"mu_y[121,2]",7.404,0.174,7.113,7.69,1,8260
"mu_y[122,2]",7.344,0.201,7.016,7.672,1,8467
"mu_y[123,2]",9.419,0.247,9.012,9.828,1.001,7920
"mu_y[124,2]",9.448,0.249,9.036,9.857,1.001,7976
"mu_y[125,2]",6.852,0.18,6.556,7.147,1,8220
"mu_y[126,2]",6.823,0.166,6.548,7.094,1,8240
"mu_y[127,2]",6.787,0.157,6.526,7.043,1,8195
"mu_y[128,2]",6.728,0.168,6.451,7.003,1,8212
"mu_y[129,2]",6.666,0.206,6.328,7.005,1,8465
"mu_y[130,2]",5.383,0.249,4.971,5.794,1,7936
"mu_y[131,2]",5.314,0.254,4.889,5.73,1,8064
"mu_y[132,2]",5.886,0.19,5.567,6.19,1,7703
"mu_y[133,2]",5.848,0.177,5.552,6.13,1,7761
"mu_y[134,2]",5.811,0.173,5.528,6.089,1,7875
"mu_y[135,2]",5.66,0.229,5.285,6.037,1.001,8334
"mu_y[136,2]",7.185,0.221,6.83,7.554,1,7691
"mu_y[137,2]",7.059,0.203,6.727,7.393,1,7488
"mu_y[138,2]",6.966,0.229,6.588,7.344,1,7546
"mu_y[139,2]",8.36,0.191,8.051,8.674,1,7295
"mu_y[140,2]",8.332,0.178,8.045,8.623,1,7428
"mu_y[141,2]",8.277,0.178,7.985,8.571,1,7767
"mu_y[142,2]",8.22,0.212,7.867,8.568,1,7909
"mu_y[143,2]",7.173,0.189,6.857,7.483,1,7850
"mu_y[144,2]",7.138,0.178,6.843,7.428,1,7807
"mu_y[145,2]",7.105,0.174,6.816,7.384,1,7865
"mu_y[146,2]",6.97,0.229,6.597,7.344,1.001,8249
"mu_y[147,2]",7.674,0.212,7.323,8.025,1,8225
"mu_y[148,2]",7.628,0.201,7.29,7.959,1,8206
"mu_y[149,2]",7.412,0.253,6.992,7.825,1,8009
"mu_y[150,2]",6.637,0.183,6.336,6.932,1,7703
"mu_y[151,2]",6.632,0.166,6.363,6.906,1,8019
"mu_y[152,2]",6.627,0.157,6.371,6.89,1,8013
"mu_y[153,2]",6.617,0.168,6.341,6.893,1,7894
"mu_y[154,2]",6.607,0.209,6.269,6.957,1,7584
"mu_y[155,2]",7.344,0.2,7.009,7.673,1,7573
"mu_y[156,2]",7.267,0.175,6.975,7.549,1,7763
"mu_y[157,2]",7.19,0.179,6.892,7.484,1,7771
"mu_y[158,2]",7.111,0.213,6.763,7.459,1,7736
"mu_y[159,2]",9.143,0.204,8.808,9.474,1,7866
"mu_y[160,2]",9.14,0.201,8.81,9.469,1,7870
"mu_y[161,2]",9.138,0.209,8.798,9.48,1,7900
"mu_y[162,2]",8.079,0.239,7.682,8.475,1,8038
"mu_y[163,2]",8.055,0.243,7.654,8.453,1,7966
"mu_y[164,2]",9.556,0.18,9.261,9.848,1,7497
"mu_y[165,2]",9.571,0.165,9.301,9.842,1,7576
"mu_y[166,2]",9.586,0.157,9.33,9.841,1,7712
"mu_y[167,2]",9.619,0.167,9.344,9.89,1,7822
"mu_y[168,2]",9.653,0.21,9.311,10.003,1,8054
"mu_y[169,2]",6.218,0.186,5.915,6.522,1,7496
"mu_y[170,2]",6.211,0.173,5.926,6.495,1,7711
"mu_y[171,2]",6.204,0.172,5.921,6.483,1,7919
"mu_y[172,2]",6.191,0.203,5.854,6.522,1,7886
"mu_y[173,2]",7.738,0.206,7.403,8.078,1,8162
"mu_y[174,2]",7.715,0.198,7.392,8.042,1,8204
"mu_y[175,2]",7.654,0.229,7.276,8.03,1,8341
"mu_y[176,2]",6.854,0.181,6.56,7.15,1,7843
"mu_y[177,2]",6.8,0.165,6.53,7.069,1,7920
"mu_y[178,2]",6.743,0.157,6.481,6.995,1,7988
"mu_y[179,2]",6.641,0.171,6.358,6.917,1,7930
"mu_y[180,2]",6.558,0.203,6.217,6.886,1,7890
"mu_y[181,2]",6.575,0.204,6.238,6.914,1.001,8222
"mu_y[182,2]",6.5,0.176,6.206,6.786,1,8019
"mu_y[183,2]",6.43,0.182,6.129,6.724,1,7876
"mu_y[184,2]",6.366,0.211,6.012,6.71,1,7858
"mu_y[185,2]",8.919,0.182,8.618,9.215,1.001,8048
"mu_y[186,2]",8.888,0.166,8.614,9.159,1.001,7831
"mu_y[187,2]",8.852,0.158,8.59,9.109,1.001,7715
"mu_y[188,2]",8.808,0.169,8.53,9.085,1.001,7856
"mu_y[189,2]",8.756,0.203,8.418,9.087,1.001,8135
"mu_y[190,2]",7.147,0.19,6.839,7.457,1,8130
"mu_y[191,2]",7.119,0.178,6.827,7.409,1,8012
"mu_y[192,2]",7.059,0.178,6.768,7.355,1.001,7728
"mu_y[193,2]",6.998,0.211,6.656,7.349,1,7633
"mu_y[194,2]",8.383,0.177,8.093,8.681,1,7691
"mu_y[195,2]",8.362,0.163,8.094,8.63,1,7677
"mu_y[196,2]",8.341,0.155,8.083,8.593,1,7688
"mu_y[197,2]",8.298,0.166,8.023,8.573,1,7801
"mu_y[198,2]",8.257,0.204,7.92,8.594,1,7896
"mu_y[199,2]",9.545,0.185,9.241,9.849,1,7826
"mu_y[200,2]",9.562,0.174,9.279,9.85,1,7640
"mu_y[201,2]",9.577,0.174,9.29,9.868,1,7499
"mu_y[202,2]",9.61,0.204,9.279,9.95,1.001,7452
"mu_y[203,2]",8.801,0.197,8.472,9.122,1,8111
"mu_y[204,2]",8.802,0.183,8.5,9.098,1.001,8024
"mu_y[205,2]",8.806,0.186,8.501,9.115,1.001,8037
"mu_y[206,2]",8.808,0.223,8.441,9.179,1.001,8198
"mu_y[207,2]",6.804,0.197,6.481,7.123,1,8064
"mu_y[208,2]",6.772,0.183,6.474,7.072,1,8022
"mu_y[209,2]",6.67,0.185,6.367,6.974,1,8085
"mu_y[210,2]",6.608,0.217,6.253,6.967,1,8208
"mu_y[211,2]",6.584,0.203,6.249,6.915,1.001,7625
"mu_y[212,2]",6.471,0.178,6.18,6.761,1,7754
"mu_y[213,2]",6.353,0.183,6.054,6.65,1,7851
"mu_y[214,2]",6.221,0.223,5.857,6.583,1,8097
"mu_y[215,2]",7.048,0.178,6.757,7.336,1,8274
"mu_y[216,2]",7.02,0.165,6.748,7.292,1,8345
"mu_y[217,2]",6.984,0.157,6.723,7.241,1,8381
"mu_y[218,2]",6.914,0.169,6.632,7.189,1,8213
"mu_y[219,2]",6.852,0.205,6.51,7.184,1,8113
"mu_y[220,2]",8.757,0.177,8.466,9.05,1,8167
"mu_y[221,2]",8.742,0.163,8.476,9.01,1,8068
"mu_y[222,2]",8.727,0.155,8.471,8.983,1,7932
"mu_y[223,2]",8.698,0.166,8.43,8.973,1,7547
"mu_y[224,2]",8.67,0.203,8.336,8.999,1,7466
"mu_y[225,2]",6.584,0.198,6.253,6.906,1,7822
"mu_y[226,2]",6.564,0.183,6.259,6.868,1,7872
"mu_y[227,2]",6.502,0.183,6.2,6.802,1,8055
"mu_y[228,2]",6.46,0.221,6.105,6.83,1,8154
"mu_y[229,2]",8.407,0.178,8.112,8.698,1,7883
"mu_y[230,2]",8.401,0.163,8.131,8.672,1,7966
"mu_y[231,2]",8.394,0.156,8.137,8.652,1,8077
"mu_y[232,2]",8.383,0.167,8.112,8.66,1,8222
"mu_y[233,2]",8.37,0.206,8.037,8.717,1,8137
"mu_y[234,2]",8.758,0.192,8.447,9.073,1,8153
"mu_y[235,2]",8.753,0.18,8.457,9.05,1,8104
"mu_y[236,2]",8.744,0.18,8.445,9.037,1,8096
"mu_y[237,2]",8.734,0.213,8.377,9.083,1,8193
"mu_y[238,2]",7.581,0.178,7.29,7.877,1.001,8233
"mu_y[239,2]",7.538,0.163,7.271,7.808,1.001,8158
"mu_y[240,2]",7.496,0.156,7.243,7.754,1.001,8103
"mu_y[241,2]",7.408,0.164,7.14,7.685,1.001,8175
"mu_y[242,2]",7.314,0.204,6.982,7.647,1,8359
"mu_y[243,2]",7.143,0.179,6.853,7.442,1,7695
